id;date;advertiser;client;affiliate;tags_id;stats_countrycode;stats_model;name;link;status
168;2021-08-20 13:51:42;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
169;2021-08-20 13:58:32;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
170;2021-08-20 14:02:57;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
171;2021-08-20 14:05:56;DÃ©cathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
172;2021-08-20 14:08:03;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";Les Bon Kdo;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
173;2021-08-20 14:25:04;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
174;2021-08-20 14:30:27;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Alerte Discount;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
175;2021-08-20 14:35:02;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Alerte Discount;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
176;2021-08-20 14:50:56;DÃ©cathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Avis de Bons Plans (EXPERTSENDER);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
177;2021-08-20 14:55:19;DÃ©cathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
178;2021-08-20 14:59:37;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
179;2021-08-20 15:07:02;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
180;2021-08-20 15:10:12;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";On Gagne;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
181;2021-08-20 15:19:06;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,20""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
182;2021-08-20 15:22:59;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,20""}]";Les DÃ©nicheurs du net;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
183;2021-08-20 15:23:09;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
184;2021-08-20 15:26:41;Decathlon;ADVENTURE CONSEIL;Ayoub;32;;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
185;2021-08-20 15:29:06;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
186;2021-08-20 15:30:48;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.5""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
187;2021-08-20 15:35:00;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Super Malin;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
188;2021-08-20 15:35:36;Vodafone;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;35;GB;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""0.9""}]";Daily Promo (UK);https://tracking.topnews.org.uk/aff_c?offer_id=1366&aff_id=1283&source=dailypromoUK2108&file_id=11578;error
189;2021-08-20 15:41:57;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0";;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
190;2021-08-20 15:43:10;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Consommer Moins Cher;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
191;2021-08-20 15:43:35;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Promo en Exclu;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
192;2021-08-20 15:44:38;DÃ©cathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Comptoir des Reducs;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
193;2021-08-20 15:45:03;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Vos Reducs ;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
194;2021-08-20 15:48:16;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
195;2021-08-20 15:53:36;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Alerte Discount;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
196;2021-08-20 15:54:35;Gonfleur Multi-usage;1CLICKWONDER - ONECLICKWONDER;Ryan Ranaweera;20;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Daily Promo (UK);https://tracking.topnews.org.uk/aff_c?offer_id=2159&aff_id=1283&source=dailypromoUK2308&file_id=10235;error
197;2021-08-20 15:55:26;Decathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Panda Guide Conso;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
198;2021-08-20 15:58:05;DÃ©cathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Une Proposition;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
199;2021-08-20 15:59:11;Decathlon;ADVENTURE CONSEIL;Ayoub;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0,3""}]";Ma Selection Shopping;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhae0cgidig0a&avuid=[UID];success
200;2021-08-20 16:00:06;DÃ©cathlon;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";Ma DestinÃ©;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
201;2021-08-23 06:42:51;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Ma DestinÃ©;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
202;2021-08-23 06:44:33;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Une Proposition;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
203;2021-08-23 06:54:52;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
204;2021-08-23 06:58:32;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
205;2021-08-23 06:59:26;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
206;2021-08-23 07:03:14;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
207;2021-08-23 07:15:08;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Risparmialo (EXPERTSENDER);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
208;2021-08-23 07:20:54;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";Voor Deelpakkers;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
209;2021-08-23 07:25:16;Advertise;Kontiki media;Hasina Millet;5;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Offeralis;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
210;2021-08-23 07:30:37;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Rebaja Del DÃ­a;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
211;2021-08-23 07:38:46;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Oz Daily Hunt;http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
212;2021-08-23 07:41:40;Advertise;Kontiki media;Hasina Millet;32;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.32""}]";Oz Good Plan (Com);http://kont.adcolink.com/tracking/?type=redirectemail&i=gjg0bah0fdfh0bdhai0cgidif0a&avuid=[UID];success
213;2021-08-23 08:50:58;Rouge Gorge;MOJO;Lorraine Seigner;24;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://clk.tradedoubler.com/click?p=281570&a=3095332&g=25054086&url=https://www.rougegorge.com/?utm_source=mojo_conversion_email&utm_medium=mojo_conversion_email&utm_campaign=mojo_conversion_email_op-sg_180821;success
214;2021-08-23 12:20:58;Dispositif CPF;ADVENTURE CONSEIL;Alexandre GarÃ§onnet;51;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""7""}]";L'Agenda des Ventes PrivÃ©es (COM);http://kont.adcolink.com/tracking/?type=redirectemail&i=fia0bah0djfi0bdbeb0cgjfif0a&advc=580-107-3958-13141-269585-0&avuid=[UID];success
215;2021-08-23 12:29:36;Le DauphinÃ©;CR DARWIN INTERACTIV;Carole Donjon;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";L'Agenda des Ventes PrivÃ©es (COM);https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
216;2021-08-23 12:32:09;Alterna;Roi&Co;Paulina Poplawska;35;ES;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""5""}]";Rebaja Del DÃ­a;https://trust.roiandco.com/aff_c?offer_id=20420&aff_id=1938&source=rebajadeldia2408&file_id=118300;success
217;2021-08-23 12:39:57;Ebra;CR DARWIN INTERACTIV;Mathilde Colonna;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";Consommer Moins Cher;https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
218;2021-08-23 12:44:19;Ebra;CR DARWIN INTERACTIV;Carole Donjon;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";L'astuce du jour;https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
219;2021-08-23 12:48:26;Le DauphinÃ©;CR DARWIN INTERACTIV;Carole Donjon;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";Promo en Exclu;https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
220;2021-08-23 12:53:21;Le DauphinÃ©;CR DARWIN INTERACTIV;Carole Donjon;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";Ma Tendances Shopping;https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
221;2021-08-23 12:54:27;Le DauphinÃ©;CR DARWIN INTERACTIV;Carole Donjon;54;Fr;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""4""}]";Vos Reducs ;https://clk.tradedoubler.com/click?p=305256&a=2463450&g=25061426&url=https://www.ledauphine.com/nos-offres-speciales?utm_source=ED_5624_TP&utm_medium=email_acquisition&utm_campaign=RENTREE21;success
222;2021-08-23 12:55:55;Alterna;Roi&Co;Paulina Poplawska;35;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5""}]";Isladelasofertas;https://trust.roiandco.com/aff_c?offer_id=20420&aff_id=1938&source=isladelasofertas2408&file_id=118300;success
223;2021-08-23 13:11:32;Pierre et Vacances;ADVERTISE ME;StÃ©phane Ziliani;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Corner promo (FR);https://stats.digitalmetric.fr/stclk/63fc428de25a3bd9e4b9fc033df6efd8/pOk/190794/1?;success
224;2021-08-23 13:15:53;Alterna;Roi&Co;Paulina Poplawska;35;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""5""}]";Isladelasofertas;https://trust.roiandco.com/aff_c?offer_id=20420&aff_id=1938&source=isladelasofertas2408&url_id=44213&file_id=118300;success
225;2021-08-23 13:16:12;Ixina;ADVERTISE ME;StÃ©phane Ziliani;50;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";France Bons Plans;https://stats.digitalmetric.fr/stclk/1874007f09b2e5e607d00a32e4cc49c9/pDN/190802/1?;success
226;2021-08-23 13:49:07;Budget Mobiel;Daisycon;Sulayman Sam Jallow;35;NL;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""30""}]";Voor Deelpakkers;https://dt51.net/c/?si=14759&li=1702510&wi=334641&ws=;success
227;2021-08-23 13:53:07;Ixina;ADVERTISE ME;StÃ©phane Ziliani;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""30""}]";Une Proposition;https://stats.digitalmetric.fr/stclk/e5dfd3e150c50ac0a4554e214ae000be/pDN/190820/1?;success
228;2021-08-23 13:53:52;Nivea;LoudingAds;Paulina;3;NL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.5""}]";Voor Deelpakkers;https://trk.loudedig.com/aff_c?offer_id=743&aff_id=1065&source=voordeelNL2408&file_id=1315;success
229;2021-08-23 14:00:46;Budget Mobiel;Daisycon;Sulayman Sam Jallow;35;NL;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""30""}]";Voor Deelpakkers;https://dt51.net/c/?si=14759&li=1702510&wi=334641&ws=;success
230;2021-08-23 14:02:21;Nivea;LoudingAds;Paulina;3;NL;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""1.5""}]";Voor Deelpakkers;https://trk.loudedig.com/aff_c?offer_id=743&aff_id=1065&source=voordeelNL2408&file_id=1315;success
231;2021-08-23 14:18:07;Santa LucÃ­a Hogar;Words7Media;Sara Neto;38;ES;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""7""}]";Offeralis;tel:919039090;success
232;2021-08-23 14:31:07;Pierre & vacances;ADVERTISE ME;StÃ©phane Ziliani;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";L'Ã¯le Aux Offres;https://stats.digitalmetric.fr/stclk/d88987e7388b81c79173dbff9e875cff/pOk/190833/1?;success
233;2021-08-23 14:31:17;Ixina;ADVERTISE ME;StÃ©phane Ziliani;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""30""}]";Une Proposition;https://stats.digitalmetric.fr/stclk/e5dfd3e150c50ac0a4554e214ae000be/pDN/190820/1?;success
234;2021-08-23 14:52:04;Pierre & vacances;ADVERTISE ME;StÃ©phane Ziliani;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.18""}]";Offeralis;https://stats.digitalmetric.fr/stclk/69e04ea821c991dadbf66939b3e7fb83/pOk/190843/1?;success
235;2021-08-23 15:01:16;Pierre et Vacances;ADVERTISE ME;StÃ©phane Ziliani;38;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""""}]";La Pepite du Net;https://stats.digitalmetric.fr/stclk/ada631d796a49fab6ce5c538607f52a2/pOk/190849/1?;success
236;2021-08-23 15:05:19;Findomestic;Acquirely;Hayden Brown;21;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Oz Good Plan (Com);http://tracking.gopsjump.com.au/aff_c?offer_id=6711&aff_id=8171&source=ozgoodplans2408&file_id=49931&url_id=25888;error
237;2021-08-23 15:07:03;Pierre et Vacances;ADVERTISE ME;StÃ©phane Ziliani;38;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Les Bons Plans d'Internet;https://stats.digitalmetric.fr/stclk/9320543a0039973629169e23c61eff83/pOk/190850/1?;success
238;2021-08-23 15:11:27;Lendi;Acquirely;Hayden Brown;25;Fr;"[{""modelid"":null,""modelname"":"""",""payout"":""""}]";Oz Daily Hunt;http://tracking.gopsjump.com.au/aff_c?offer_id=6332&aff_id=8171&source=ozdailyhunt2408&file_id=49919&url_id=25840;success
239;2021-08-23 15:27:32;test;ABACUS MARKETING SL;Natalia;1;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";L'Agenda des Ventes PrivÃ©es (COM);https://www.01donnez-moi.com/index.php?p1=Email&cam=27&ver=52_A&crea=426&part=42&bas=179&sc=Shptpr2408;error
240;2021-08-23 15:30:17;test;ACAI;Andrea Navarro;1;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.2""}]";L'Agenda des Ventes PrivÃ©es (COM);https://www.01donnez-moi.com/index.php?p1=Email&cam=27&ver=52_A&crea=426&part=42&bas=179&sc=Shptpr2408;error
241;2021-08-23 15:31:29;test;ADGO (Media) SL;Elisabetta;3;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.3""}]";L'Agenda des Ventes PrivÃ©es (COM);https://www.01donnez-moi.com/index.php?p1=Email&cam=27&ver=52_A&crea=426&part=42&bas=179&sc=Shptpr2408;error
242;2021-08-23 15:33:20;test;ADVENTURE CONSEIL;Camille Fabre;4;Fr;"[{""modelid"":1,""modelname"":""cpc"",""payout"":""0.6""}]";Vos Reducs ;https://www.01donnez-moi.com/index.php?p1=Email&cam=27&ver=52_A&crea=426&part=42&bas=179&sc=Shptpr2408;error
243;2021-08-23 15:45:14;Sicurkey;ADV Central ( Mail&Friends);Salvatore Zingone;8;It;"[{""modelid"":4,""modelname"":""cpa"",""payout"":""17""}]";Offeralis;https://mailandfriends.go2cloud.org/aff_c?offer_id=273&aff_id=1114&source=offeralisIT2408&aff_sub2=offeralisIT2408&url_id=542;error
244;2021-08-23 15:54:47;test;ACAI;Andrea Navarro;7;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""""}]";Rebaja Del DÃ­a;;ERROR IN DATA
245;2021-08-24 08:57:59;Advisa;LoudingAds;Paulina;25;ES;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""1.8""}]";Rebaja Del DÃ­a;http://trk.loudedig.com/aff_c?offer_id=2915&aff_id=1065&source=rebajadeldia2508&file_id=4912;success
246;2021-08-24 09:09:01;Advanzia;LoudingAds;Paulina;25;ES;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""1.8""}]";Offeralis;http://trk.loudedig.com/aff_c?offer_id=2915&aff_id=1065&source=offeralisES2508&file_id=4912;success
247;2021-08-24 09:10:22;Waterair;TimeOne;Antoine Lefevre;50;Fr;"[{""modelid"":2,""modelname"":""cpl"",""payout"":""13""}]";L'Agenda des Ventes PrivÃ©es (COM);https://df25rwwzp3p0a.cloudfront.net/clic.php?promoid=231008&progid=7482&partid=48575&to_shootid=18779&url=https%3A%2F%2Fwww.waterair.com%2Ffr%2Flpa%2Fwaterdays-rentree-piscine-nina%3Fcampaign%3Dbr7ukwkoq3mg254m8wrrxbb7lpslck7o-%7BIDAFF%7D%26origine%3DN20WKYD%26eaf-publisher%3Dtimeone%26eaf-name%3Dtimeone-emailing-brande%26eaf-creative%3Demail%26eaf-creativetype%3D1x1%26eseg-name%3Daffilie%26eseg-item%3D%7BIDAFF%7D;success
248;2021-08-24 09:10:49;Advanzia;LoudingAds;Paulina;25;ES;"[{""modelid"":3,""modelname"":""cpm"",""payout"":""1.8""}]";Daily-Promos (NET);http://trk.loudedig.com/aff_c?offer_id=2915&aff_id=1065&source=dailypromoES2508&file_id=4912;success
